"Class Name - Live Allocated Objects";"Live Bytes";"Live Objects";"Allocated Objects";"Avg. Age";"Generations"
"com.sun.xml.internal.stream.util.ThreadLocalBufferAllocator";"0";"0";"0";"0.00";"0"
"java.net.SocketInputStream";"0";"0";"0";"0.00";"0"
"com.sun.xml.internal.stream.Entity";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.util.XMLChar";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.util.XMLSymbols";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.NodeImpl";"0";"0";"0";"0.00";"0"
"org.w3c.dom.DOMException";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.ChildNode";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.ParentNode";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.ParentNode$1";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.CoreDocumentImpl";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.AttrImpl";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.CDATASectionImpl";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.CommentImpl";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.DocumentFragmentImpl";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.ElementImpl";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.EntityReferenceImpl";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.ProcessingInstructionImpl";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.TextImpl";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.DeepNodeListImpl";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.ElementNSImpl";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.AttrNSImpl";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.DOMNormalizer";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.DOMConfigurationImpl";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.DocumentTypeImpl";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.EntityImpl";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.NotationImpl";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.ElementDefinitionImpl";"0";"0";"0";"0.00";"0"
"java.net.InetAddressContainer";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.ParentNode$UserDataRecord";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.NodeIteratorImpl";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.TreeWalkerImpl";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.RangeImpl";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.events.EventImpl";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.events.MutationEventImpl";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.DocumentImpl$LEntry";"0";"0";"0";"0.00";"0"
"org.w3c.dom.events.EventException";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.DocumentImpl$EnclosingAttr";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.DeferredAttrNSImpl";"0";"0";"0";"0.00";"0"
"java.net.AbstractPlainSocketImpl";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.DeferredCDATASectionImpl";"0";"0";"0";"0.00";"0"
"java.lang.InheritableThreadLocal";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.DeferredDocumentTypeImpl";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.DeferredElementNSImpl";"0";"0";"0";"0.00";"0"
"sun.security.jca.Providers";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.DeferredEntityImpl";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.DeferredEntityReferenceImpl";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.DeferredNotationImpl";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.DeferredProcessingInstructionImpl";"0";"0";"0";"0.00";"0"
"java.beans.PropertyChangeEvent";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.DeferredElementDefinitionImpl";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.DeferredDocumentImpl$IntVector";"0";"0";"0";"0.00";"0"
"java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.impl.Constants";"0";"0";"0";"0.00";"0"
"java.util.concurrent.locks.ReentrantLock$Sync";"0";"0";"0";"0.00";"0"
"java.security.spec.EncodedKeySpec";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.CharacterDataImpl";"0";"0";"0";"0.00";"0"
"java.security.cert.CertificateExpiredException";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.dom.NamedNodeMapImpl";"0";"0";"0";"0.00";"0"
"java.security.cert.CertificateNotYetValidException";"0";"0";"0";"0.00";"0"
"java.lang.String$CaseInsensitiveComparator";"0";"0";"0";"0.00";"0"
"java.lang.Short$ShortCache";"0";"0";"0";"0.00";"0"
"java.util.Vector$Itr";"0";"0";"0";"0.00";"0"
"java.util.Vector$ListItr";"0";"0";"0";"0.00";"0"
"java.lang.Thread";"0";"0";"0";"0.00";"0"
"sun.misc.Signal$1";"0";"0";"0";"0.00";"0"
"sun.misc.NativeSignalHandler";"0";"0";"0";"0.00";"0"
"sun.misc.Signal";"0";"0";"0";"0.00";"0"
"org.apache.james.mime4j.stream.MimeConfig";"0";"0";"0";"0.00";"0"
"org.apache.james.mime4j.parser.MimeStreamParser";"0";"0";"0";"0.00";"0"
"sun.security.x509.EDIPartyName";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.mail.MailContentHandler";"0";"0";"0";"0.00";"0"
"sun.security.x509.OIDName";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.mp3.CompositeTagHandler";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.mp3.ID3v24Handler";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.mp3.ID3v23Handler";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.mp3.ID3v22Handler";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.mp3.LyricsHandler";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.mp3.Mp3Parser$ID3TagsAndAudio";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.mp3.ID3Tags[]";"0";"0";"0";"0.00";"0"
"sun.security.x509.IPAddressName";"0";"0";"0";"0.00";"0"
"sun.security.x509.URIName";"0";"0";"0";"0.00";"0"
"sun.security.x509.DNSName";"0";"0";"0";"0.00";"0"
"org.apache.fontbox.ttf.TTFParser";"0";"0";"0";"0.00";"0"
"sun.security.x509.RFC822Name";"0";"0";"0";"0.00";"0"
"com.sun.syndication.io.SyndFeedInput";"0";"0";"0";"0.00";"0"
"sun.security.x509.OtherName";"0";"0";"0";"0.00";"0"
"sun.security.x509.GeneralName";"0";"0";"0";"0.00";"0"
"java.util.logging.LoggingProxyImpl";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.html.HtmlParser$HtmlParserMapper";"0";"0";"0";"0.00";"0"
"org.ccil.cowan.tagsoup.Parser";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.html.XHTMLDowngradeHandler";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.html.HtmlHandler";"0";"0";"0";"0.00";"0"
"java.util.jar.JarFile$4";"0";"0";"0";"0.00";"0"
"org.ccil.cowan.tagsoup.Schema";"0";"0";"0";"0.00";"0"
"java.security.CodeSource[]";"0";"0";"0";"0.00";"0"
"java.util.jar.JarFile$3";"0";"0";"0";"0.00";"0"
"java.util.jar.JarFile$2";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.pkg.PackageExtractor";"0";"0";"0";"0.00";"0"
"sun.security.x509.CertificateSubjectUniqueIdentity";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.image.ImageMetadataExtractor";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.image.xmp.JempboxExtractor";"0";"0";"0";"0.00";"0"
"sun.security.x509.CertificateIssuerUniqueIdentity";"0";"0";"0";"0.00";"0"
"java.security.cert.CertificateEncodingException";"0";"0";"0";"0.00";"0"
"java.security.cert.CertificateParsingException";"0";"0";"0";"0.00";"0"
"java.io.ObjectOutputStream$BlockDataOutputStream";"0";"0";"0";"0.00";"0"
"java.lang.InterruptedException";"0";"0";"0";"0.00";"0"
"java.util.concurrent.locks.AbstractQueuedSynchronizer$Node";"0";"0";"0";"0.00";"0"
"org.apache.tika.sax.EndDocumentShieldingContentHandler";"0";"0";"0";"0.00";"0"
"java.util.zip.ZipInputStream";"0";"0";"0";"0.00";"0"
"org.xml.sax.helpers.DefaultHandler";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.xml.XMLParser";"0";"0";"0";"0.00";"0"
"java.util.concurrent.locks.AbstractQueuedSynchronizer";"0";"0";"0";"0.00";"0"
"java.util.Locale$Builder";"0";"0";"0";"0.00";"0"
"sun.util.LocaleServiceProviderPool$2";"0";"0";"0";"0.00";"0"
"sun.nio.cs.UTF_8";"0";"0";"0";"0.00";"0"
"com.oracle.security.ucrypto.UcryptoProvider$1";"0";"0";"0";"0.00";"0"
"sun.util.calendar.Era[]";"0";"0";"0";"0.00";"0"
"sun.util.calendar.AbstractCalendar";"0";"0";"0";"0.00";"0"
"sun.nio.cs.UTF_16BE$Encoder";"0";"0";"0";"0.00";"0"
"sun.nio.cs.UTF_16BE";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.xml.MetadataHandler";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.xml.AttributeDependantMetadataHandler";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.xml.AttributeMetadataHandler";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.odf.NSNormalizerContentHandler";"0";"0";"0";"0.00";"0"
"sun.misc.FloatingDecimal$1";"0";"0";"0";"0.00";"0"
"java.util.Formatter";"0";"0";"0";"0.00";"0"
"java.io.FileOutputStream";"0";"0";"0";"0.00";"0"
"org.apache.tika.sax.xpath.NamedAttributeMatcher";"0";"0";"0";"0.00";"0"
"java.io.UnsupportedEncodingException";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.odf.OpenDocumentContentParser$1";"0";"0";"0";"0.00";"0"
"java.util.Collections$EmptyEnumeration";"0";"0";"0";"0.00";"0"
"java.security.KeyRep";"0";"0";"0";"0.00";"0"
"sun.security.provider.DSAPublicKeyImpl";"0";"0";"0";"0.00";"0"
"sun.misc.URLClassPath$3";"0";"0";"0";"0.00";"0"
"sun.misc.URLClassPath";"0";"0";"0";"0.00";"0"
"java.lang.management.PlatformComponent$1";"0";"0";"0";"0.00";"0"
"org.apache.tika.io.TaggedInputStream";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.rtf.TextExtractor";"0";"0";"0";"0.00";"0"
"java.security.Provider$UString";"0";"0";"0";"0.00";"0"
"sun.security.provider.DigestBase";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.image.TiffParser$1";"0";"0";"0";"0.00";"0"
"java.security.cert.CertificateException";"0";"0";"0";"0.00";"0"
"sun.security.x509.UnparseableExtension";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.asm.XHTMLClassVisitor";"0";"0";"0";"0.00";"0"
"java.lang.UnsatisfiedLinkError";"0";"0";"0";"0.00";"0"
"java.lang.Package[]";"0";"0";"0";"0.00";"0"
"java.lang.NoClassDefFoundError";"0";"0";"0";"0.00";"0"
"org.apache.poi.util.StringUtil";"0";"0";"0";"0.00";"0"
"java.lang.ClassLoader$1";"0";"0";"0";"0.00";"0"
"java.lang.ClassLoader";"0";"0";"0";"0.00";"0"
"org.apache.tika.extractor.ParsingEmbeddedDocumentExtractor";"0";"0";"0";"0.00";"0"
"org.apache.poi.hmef.HMEFMessage";"0";"0";"0";"0.00";"0"
"java.lang.reflect.AccessibleObject";"0";"0";"0";"0.00";"0"
"org.apache.commons.compress.archivers.zip.ZipArchiveInputStream";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.iwork.KeynoteContentHandler";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.iwork.NumbersContentHandler";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.iwork.PagesContentHandler";"0";"0";"0";"0.00";"0"
"java.util.concurrent.CopyOnWriteArrayList$COWIterator";"0";"0";"0";"0.00";"0"
"sun.util.locale.BaseLocale$Cache";"0";"0";"0";"0.00";"0"
"java.lang.System$2";"0";"0";"0";"0.00";"0"
"java.util.ResourceBundle$1";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.MXBeanMappingFactory";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.xml.FictionBookParser$BinaryElementsDataHandler";"0";"0";"0";"0.00";"0"
"sun.util.logging.PlatformLogger$1";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.image.PSDParser$ResourceBlock";"0";"0";"0";"0.00";"0"
"sun.util.logging.PlatformLogger$LoggerProxy";"0";"0";"0";"0.00";"0"
"org.apache.poi.poifs.filesystem.NPOIFSFileSystem";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.microsoft.SummaryExtractor";"0";"0";"0";"0.00";"0"
"org.apache.poi.hpbf.extractor.PublisherTextExtractor";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.microsoft.WordExtractor";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.microsoft.HSLFExtractor";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.microsoft.ExcelExtractor";"0";"0";"0";"0.00";"0"
"org.apache.poi.hdgf.extractor.VisioTextExtractor";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.microsoft.OutlookExtractor";"0";"0";"0";"0.00";"0"
"org.apache.poi.poifs.crypt.EncryptionInfo";"0";"0";"0";"0.00";"0"
"org.apache.tika.exception.EncryptedDocumentException";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$Mappings";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$CompositeMapping";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$MXBeanRefMapping";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$TabularMapping";"0";"0";"0";"0.00";"0"
"org.apache.commons.compress.archivers.zip.ZipFile";"0";"0";"0";"0.00";"0"
"javax.management.openmbean.OpenType[]";"0";"0";"0";"0.00";"0"
"org.apache.tika.sax.ContentHandlerDecorator";"0";"0";"0";"0.00";"0"
"javax.management.openmbean.CompositeType";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$ArrayMapping";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$IdentityMapping";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$CollectionMapping";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$EnumMapping";"0";"0";"0";"0.00";"0"
"org.apache.tika.sax.WriteOutContentHandler$WriteLimitReachedException";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory";"0";"0";"0";"0.00";"0"
"java.util.UUID$Holder";"0";"0";"0";"0.00";"0"
"java.io.ObjectStreamClass$FieldReflector";"0";"0";"0";"0.00";"0"
"org.apache.tika.metadata.PropertyTypeException";"0";"0";"0";"0.00";"0"
"java.lang.Character";"0";"0";"0";"0.00";"0"
"java.text.DateFormat";"0";"0";"0";"0.00";"0"
"java.text.CharacterIteratorFieldDelegate";"0";"0";"0";"0.00";"0"
"java.text.CalendarBuilder";"0";"0";"0";"0.00";"0"
"javax.management.StandardMBean";"0";"0";"0";"0.00";"0"
"java.lang.management.ManagementFactory$1";"0";"0";"0";"0.00";"0"
"java.util.ListResourceBundle";"0";"0";"0";"0.00";"0"
"javax.management.MBeanServerPermission";"0";"0";"0";"0.00";"0"
"java.lang.management.ManagementFactory";"0";"0";"0";"0.00";"0"
"java.nio.MappedByteBuffer";"0";"0";"0";"0.00";"0"
"java.util.Calendar";"0";"0";"0";"0.00";"0"
"sun.util.BuddhistCalendar";"0";"0";"0";"0.00";"0"
"java.util.JapaneseImperialCalendar";"0";"0";"0";"0.00";"0"
"java.util.Calendar$1";"0";"0";"0";"0.00";"0"
"sun.util.resources.LocaleNamesBundle";"0";"0";"0";"0.00";"0"
"sun.misc.PerfCounter";"0";"0";"0";"0.00";"0"
"java.nio.file.OpenOption[]";"0";"0";"0";"0.00";"0"
"java.text.NumberFormat";"0";"0";"0";"0.00";"0"
"java.nio.file.spi.FileSystemProvider$1";"0";"0";"0";"0.00";"0"
"java.nio.file.spi.FileSystemProvider";"0";"0";"0";"0.00";"0"
"java.nio.file.FileSystem";"0";"0";"0";"0.00";"0"
"java.lang.management.PlatformComponent$2";"0";"0";"0";"0.00";"0"
"sun.security.provider.NativePRNG$RandomIO$1";"0";"0";"0";"0.00";"0"
"sun.security.provider.SecureRandom";"0";"0";"0";"0.00";"0"
"java.util.zip.Deflater";"0";"0";"0";"0.00";"0"
"java.lang.Class$3";"0";"0";"0";"0.00";"0"
"java.lang.NoSuchMethodError";"0";"0";"0";"0.00";"0"
"sun.security.action.PutAllAction";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.wrapper.PKCS11$1";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.wrapper.PKCS11$SynchronizedPKCS11";"0";"0";"0";"0.00";"0"
"org.apache.tika.io.TemporaryResources$1";"0";"0";"0";"0.00";"0"
"org.apache.tika.io.IOExceptionWithCause";"0";"0";"0";"0.00";"0"
"org.apache.tika.io.ProxyInputStream";"0";"0";"0";"0.00";"0"
"org.apache.tika.io.TaggedIOException";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.wrapper.PKCS11";"0";"0";"0";"0.00";"0"
"org.apache.tika.io.TikaInputStream$1";"0";"0";"0";"0.00";"0"
"java.util.jar.JavaUtilJarAccessImpl";"0";"0";"0";"0.00";"0"
"javax.xml.parsers.SAXParserFactory";"0";"0";"0";"0.00";"0"
"java.text.Format$Field";"0";"0";"0";"0.00";"0"
"java.nio.HeapCharBufferR";"0";"0";"0";"0.00";"0"
"javax.xml.parsers.SAXParser";"0";"0";"0";"0.00";"0"
"sun.management.counter.perf.PerfInstrumentation";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.parsers.AbstractSAXParser";"0";"0";"0";"0.00";"0"
"sun.misc.Perf$GetPerfAction";"0";"0";"0";"0.00";"0"
"sun.management.VMManagementImpl$1";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.util.SymbolHash";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.parsers.AbstractSAXParser$1";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.parsers.AbstractSAXParser$2";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.parsers.SAXParser";"0";"0";"0";"0.00";"0"
"sun.management.VMManagementImpl";"0";"0";"0";"0.00";"0"
"com.sun.org.apache.xerces.internal.util.ErrorHandlerWrapper$1";"0";"0";"0";"0.00";"0"
"org.apache.tika.sax.SecureContentHandler$SecureSAXException";"0";"0";"0";"0.00";"0"
"org.apache.tika.sax.TaggedSAXException";"0";"0";"0";"0.00";"0"
"org.apache.tika.sax.SafeContentHandler";"0";"0";"0";"0.00";"0"
"java.lang.ref.PhantomReference";"0";"0";"0";"0.00";"0"
"java.util.ServiceConfigurationError";"0";"0";"0";"0.00";"0"
"org.apache.tika.sax.SafeContentHandler$StringOutput";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.xml.AbstractMetadataHandler";"0";"0";"0";"0.00";"0"
"java.security.SignatureSpi";"0";"0";"0";"0.00";"0"
"java.net.SocketException";"0";"0";"0";"0.00";"0"
"java.text.Normalizer";"0";"0";"0";"0.00";"0"
"java.lang.management.PlatformComponent$4";"0";"0";"0";"0.00";"0"
"java.util.BitSet";"0";"0";"0";"0.00";"0"
"java.net.URISyntaxException";"0";"0";"0";"0.00";"0"
"java.net.URI";"0";"0";"0";"0.00";"0"
"sun.misc.Resource";"0";"0";"0";"0.00";"0"
"java.lang.StackOverflowError";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.interactive.digitalsignature.SignatureOptions";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.exceptions.SignatureException";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.interactive.form.PDAcroForm";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.interactive.form.PDSignatureField";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.SunPKCS11$Descriptor";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceDictionary";"0";"0";"0";"0.00";"0"
"sun.misc.Launcher$Factory";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceStream";"0";"0";"0";"0.00";"0"
"java.lang.SecurityManager";"0";"0";"0";"0.00";"0"
"sun.misc.Launcher";"0";"0";"0";"0.00";"0"
"sun.nio.ch.Util$BufferCache";"0";"0";"0";"0.00";"0"
"sun.nio.ch.Util$1";"0";"0";"0";"0.00";"0"
"java.security.AccessController$1";"0";"0";"0";"0.00";"0"
"java.security.AccessController";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature";"0";"0";"0";"0.00";"0"
"java.text.AttributedCharacterIterator$Attribute";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.exceptions.CryptographyException";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.encryption.StandardProtectionPolicy";"0";"0";"0";"0.00";"0"
"javax.management.Attribute";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.JmxMBeanServer$1";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdfwriter.COSWriter";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.PDPageable";"0";"0";"0";"0.00";"0"
"java.awt.print.PrinterException";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdfparser.BaseParser";"0";"0";"0";"0.00";"0"
"javax.management.ReflectionException";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.Repository";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.MBeanServerDelegateImpl";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.SecureClassLoaderRepository";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.MBeanInstantiator";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.exceptions.WrappedIOException";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.fdf.FDFDocument";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.ClassLoaderRepositorySupport";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.JmxMBeanServer";"0";"0";"0";"0.00";"0"
"org.apache.commons.logging.LogFactory";"0";"0";"0";"0.00";"0"
"java.lang.IllegalThreadStateException";"0";"0";"0";"0.00";"0"
"org.apache.commons.logging.LogConfigurationException";"0";"0";"0";"0.00";"0"
"java.lang.UNIXProcess$2";"0";"0";"0";"0.00";"0"
"java.lang.UNIXProcess$1";"0";"0";"0";"0.00";"0"
"java.lang.UNIXProcess";"0";"0";"0";"0.00";"0"
"org.apache.commons.logging.LogFactory$5";"0";"0";"0";"0.00";"0"
"sun.security.x509.AttributeNameEnumeration";"0";"0";"0";"0.00";"0"
"sun.nio.ch.FileDispatcher";"0";"0";"0";"0.00";"0"
"java.lang.management.PlatformComponent$10";"0";"0";"0";"0.00";"0"
"org.apache.commons.logging.impl.WeakHashtable$Entry";"0";"0";"0";"0.00";"0"
"org.apache.commons.logging.impl.WeakHashtable$1";"0";"0";"0";"0.00";"0"
"java.text.ChoiceFormat";"0";"0";"0";"0.00";"0"
"java.text.ParseException";"0";"0";"0";"0.00";"0"
"java.text.ParsePosition";"0";"0";"0";"0.00";"0"
"java.text.AttributedCharacterIterator[]";"0";"0";"0";"0.00";"0"
"org.apache.commons.logging.impl.LogFactoryImpl$3";"0";"0";"0";"0.00";"0"
"java.lang.StringBuilder[]";"0";"0";"0";"0.00";"0"
"java.lang.InstantiationError";"0";"0";"0";"0.00";"0"
"java.text.Format[]";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.cos.COSBase";"0";"0";"0";"0.00";"0"
"sun.security.util.DerIndefLenConverter";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.io.RandomAccessFile";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.SunPKCS11$P11Service";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.SunPKCS11$2";"0";"0";"0";"0.00";"0"
"sun.nio.ch.IOUtil";"0";"0";"0";"0.00";"0"
"java.lang.reflect.Array";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.cos.COSNumber";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.wrapper.CK_C_INITIALIZE_ARGS";"0";"0";"0";"0.00";"0"
"sun.util.resources.TimeZoneNames_en";"0";"0";"0";"0.00";"0"
"sun.util.calendar.BaseCalendar";"0";"0";"0";"0.00";"0"
"java.io.OutputStreamWriter";"0";"0";"0";"0.00";"0"
"java.io.BufferedWriter";"0";"0";"0";"0.00";"0"
"java.lang.management.PlatformComponent$5";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.encryption.DecryptionMaterial";"0";"0";"0";"0.00";"0"
"java.nio.channels.AsynchronousCloseException";"0";"0";"0";"0.00";"0"
"java.nio.channels.ClosedByInterruptException";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.encryption.BadSecurityHandlerException";"0";"0";"0";"0.00";"0"
"java.nio.channels.spi.AbstractInterruptibleChannel$1";"0";"0";"0";"0.00";"0"
"java.nio.channels.spi.AbstractInterruptibleChannel";"0";"0";"0";"0.00";"0"
"sun.text.normalizer.NormalizerBase$QuickCheckResult";"0";"0";"0";"0.00";"0"
"java.lang.ProcessBuilder$Redirect[]";"0";"0";"0";"0.00";"0"
"org.bouncycastle.asn1.ASN1Encodable";"0";"0";"0";"0.00";"0"
"org.bouncycastle.asn1.ASN1OutputStream";"0";"0";"0";"0.00";"0"
"org.bouncycastle.asn1.DEROutputStream";"0";"0";"0";"0.00";"0"
"org.bouncycastle.asn1.DERObject";"0";"0";"0";"0.00";"0"
"org.bouncycastle.asn1.ASN1Object";"0";"0";"0";"0.00";"0"
"org.bouncycastle.asn1.ASN1InputStream";"0";"0";"0";"0.00";"0"
"org.bouncycastle.asn1.OIDTokenizer";"0";"0";"0";"0.00";"0"
"java.lang.ProcessBuilder";"0";"0";"0";"0.00";"0"
